Product Name;Brand Name;Price;Rating;Reviews;Review Votes;Sentiment
Microsoft Surface RT 64GB - Very Good Condition Black Windows Tablet;Microsoft;675.99;1;Can I return it?;0;0
Microsoft Lumia 950 32GB DUAL SIM NAM RM-1118 GSM Factory Unlocked - US Warranty - Black;Microsoft;349.99;5;Everything worked great with my new Lumia 950. ATT provided the nano simcard and helped with the start-up and the transfer data from my Lumia 920.;0;0
Microsoft Lumia 640 XL LTE Dual Sim Orange 8GB (RM-1096) Unlocked international model- no warranty;Microsoft;182.99;5;Excellent. Still learning my way around the phone. Easy to use. Switching info from my old phone was done at Microsoft store without a hitch. Large screen is easy to read.;0;0
Microsoft Lumia 950 32GB DUAL SIM NAM RM-1118 GSM Factory Unlocked - US Warranty - Black;Microsoft;349.99;5;For now is working excellent. I'm a Windows phone fan and this is a super phone.;0;0
"Microsoft Lumia 950 XL RM-1116 32GB Black, Dual Sim, 5.7"",GSM Unlocked International Version, No Warranty";Microsoft;388;5;Good product;0;0
Microsoft Surface RT 64GB - Very Good Condition Black Windows Tablet;Microsoft;675.99;4;good product;0;0
"Microsoft Lumia 950 XL RM-1085 32GB Black, Single Sim, 5.7"", 20MP, 3GB Ram, Unlocked International Model, No Warranty";Microsoft;328.41;3;Gran Hardware, fant├ísticas fotos, pero Windows 10 Mobile esta todav├¡a verde.;0;0
"Microsoft Lumia 950 RM-1104 5.2"" 20mp 3gb Ram 32gb 4g Smartphone International Version No Warranty (Black)";Microsoft;300.51;4;I actually purchased this for my son. He loves it as a phone but now that Pokemon GO came out I've heard him grumble over and over that he wishes people would write good games for the windows platform.;0;0
Microsoft Lumia 640 XL LTE Dual Sim Orange 8GB (RM-1096) Unlocked international model- no warranty;Microsoft;182.99;4;Pros: Excellent device!! Just waiting the upgrade for W10 sw version. Great screen, good specs. Office and Outlook functions just great.Cons: A little slow when running Candy Crush and wireless charging a wish!;0;0
Microsoft Lumia 640 XL LTE Dual Sim Orange 8GB (RM-1096) Unlocked international model- no warranty;Microsoft;182.99;4;This is a great phone. I'm using it with AT&T and T-Mobile sim cards. I installed the sim cards before the initial boot and it recognized the right away. Windows phones do not have the available number of apps like Android and Apple but I am really pleased with this phone.;0;0
"Microsoft Lumia 950 RM-1104 5.2"" 20mp 3gb Ram 32gb 4g Smartphone International Version No Warranty (Black)";Microsoft;300.51;4;This is one of the zippiest and smoothest working Windows phones. It is obviously not the best phone out there, but it is great nonetheless. The major issues, as many will attest, are with the recent bout of Windows updates that vary in effectiveness. However, after testing Windows 10 on a few low-end devices, the 950 is leaps and bounds better!;0;0
Microsoft Lumia 640 XL LTE Dual Sim Orange 8GB (RM-1096) Unlocked international model- no warranty;Microsoft;182.99;5;very good;0;0
Microsoft Surface RT 64GB - Very Good Condition Black Windows Tablet;Microsoft;675.99;5;VERY VERY GOOD.THANK YOU.;0;0
"Microsoft Lumia 950 XL (Factory Unlocked) 5.7"" 20mp 3gb RAM 32gb 4g Smartphone No Warranty (white)";Microsoft;382.29;5;With the exception that the phone was all in Chinese to me and having fixed that it is a great phone and am very happy with it! Thanks!;0;0
Microsoft Surface RT 64GB - Very Good Condition Black Windows Tablet;Microsoft;675.99;4;Works as a basic tablet for school, not much else though.;0;0
MOXIV 4.0 inch Capacity Screen MTK6572 Dual Core 1.2GHz Unlocked Outdoor Cell Phone Android 4.2 Ultra-Rugged IP67 Standard Waterproof / Dustproof / Shockproof 3G WCDMA Smartphone Dual SIM W/ Dual Cameras / 4GB ROM / GPS / Wi-Fi / Bluetooth / FM (Green);MOCREO;149.99;5;cool;0;0
MOXIV 4.0 inch Capacity Screen MTK6572 Dual Core 1.2GHz Unlocked Outdoor Cell Phone Android 4.2 Ultra-Rugged IP67 Standard Waterproof / Dustproof / Shockproof 3G WCDMA Smartphone Dual SIM W/ Dual Cameras / 4GB ROM / GPS / Wi-Fi / Bluetooth / FM (Green);MOCREO;149.99;1;It's heavy screen makes texting a pain - almost impossible.. Reception was lousy. I would not recommend it to anyone.;0;0
MOXIV 4.0 inch Capacity Screen MTK6572 Dual Core 1.2GHz Unlocked Outdoor Cell Phone Android 4.2 Ultra-Rugged IP67 Standard Waterproof / Dustproof / Shockproof 3G WCDMA Smartphone Dual SIM W/ Dual Cameras / 4GB ROM / GPS / Wi-Fi / Bluetooth / FM (Green);MOCREO;149.99;5;PERFECT WORK IN VENEZUELA;0;0
MOXIV 4.0 inch Capacity Screen MTK6572 Dual Core 1.2GHz Unlocked Outdoor Cell Phone Android 4.2 Ultra-Rugged IP67 Standard Waterproof / Dustproof / Shockproof 3G WCDMA Smartphone Dual SIM W/ Dual Cameras / 4GB ROM / GPS / Wi-Fi / Bluetooth / FM (Green);MOCREO;149.99;1;Piece of junk.;0;0
MOXIV 4.0 inch Capacity Screen MTK6572 Dual Core 1.2GHz Unlocked Outdoor Cell Phone Android 4.2 Ultra-Rugged IP67 Standard Waterproof / Dustproof / Shockproof 3G WCDMA Smartphone Dual SIM W/ Dual Cameras / 4GB ROM / GPS / Wi-Fi / Bluetooth / FM (Green);MOCREO;149.99;5;The Phone is exactly what I needed and works great. We had a bit of trouble with the shipping but they handled it professionally and have taken care of me. I would buy from them again.;0;0
MOXIV 4.0 inch Capacity Screen MTK6572 Dual Core 1.2GHz Unlocked Outdoor Cell Phone Android 4.2 Ultra-Rugged IP67 Standard Waterproof / Dustproof / Shockproof 3G WCDMA Smartphone Dual SIM W/ Dual Cameras / 4GB ROM / GPS / Wi-Fi / Bluetooth / FM (Green);MOCREO;149.99;5;This phone has lived up to my expectations;0;0
Motorola Droid 2 Global Winter White (Verizon) A956 Smartphone;Motorola;49.98;5;"A few scratches but the phone is in awesome condition and works like a charm ;p Yes I am so happy with my new phone!";0;0
Motorola Nexus 6 Unlocked Cellphone, 64GB, Midnight Blue (U.S. Warranty) (Discontinued by Manufacturer);Motorola;692.23;5;A great-performing phone with no pre-installed bloatware. The camera is pretty impressive (although, sometimes slow) and the battery charges so rapidly!;0;0
Motorola SLVR L7 Unlocked Phone with Camera, MP3/Video Player, and MicroSD Slot--International Version with No Warranty (Black);Motorola;134.1;3;Ahh well. I was pretty mad when I got this because I hunted for it everywhere, and bought it for a specfic reason--it was supposed to have itunes! The international version does NOT. I bought a card reader, usb cord everything nothing seems to work.... cute phone tho, but don't buy if it you want it for iTUNES like me.;0;0
Motorola RAZR V3 Unlocked Phone with Camera, and Video Player--International Version with No Warranty (Black);Motorola;45;4;All around great especially for the price;0;0
Motorola Nexus 6 XT1100 32GB 4G LTE Unlocked GSM Android v5.0 Smartphone - Blue - International Version No Warranty;Motorola;435.45;3;All around nice phone needs more battery lifeI like the plus sizeI have no real problems with itJust getting use to the apps;0;0
Motorola MOTO X XT1060 16GB Verizon Unlocked - 4G LTE Smartphone w/ 10MP Camera - Black (Certified Refurbished);Motorola;102.24;3;Although this is an unlocked phone I have some problems with it on AT&T because it is a Verizon phone;0;0
Motorola Moto X (2nd Generation) - Black Leather - 16 GB (U.S. Warranty) Unlocked Phone;Motorola;109;5;Amazing phone.;0;0
Moto G Play (4th gen.) - Black - 16 GB - Unlocked - Prime Exclusive - with Lockscreen Offers & Ads;Motorola;149.99;5;Android Marshmellow + this phone = awesome combo !! Loved the interface, superb front and back camera, amazing battery life.;0;0
Motorola RAZR V3 Unlocked GSM Phone with Camera and Video Player U.S. Version with Warranty (Silver);Motorola;25.99;2;Battery died after 3 weeks in service. Phone is fine and if great quality;0;0
Motorola Nexus 6 Unlocked Cellphone, 32GB, Midnight Blue (U.S. Warranty) (Discontinued by Manufacturer);Motorola;349.95;5;Best phone ever;0;0
Motorola RAZR V3 Black (AT&T);Motorola;21.11;5;Best Phone every made. No smartphone can ever reach this perfection;0;0
Motorola Tundra Va76r (Locked to At&t) Mp3 Camera Gps At&t -Grey;Motorola;187.95;5;Bought refurbished for husband. He took it in to AT&T to transfer data from his old cheap flip phone and you'd think he brought in some fascinating dinosaur specimen. They all raved about the quality, showing it to all their coworkers. It's too new for me to properly review, but it seems solid, sturdy and reliable.;0;0
Motorola Moto G (1st Generation) - Black - 16 GB - US GSM Unlocked Phone;Motorola;99;5;Bought this cellphone for my mom almost 3 years ago and it has worked so great that me and my siblings have been getting the newest generations since then.My mom has dropped, give it heavy use, to this cellphone and still is like new.The good:-Durable-Great price-Love the use of an slightly modified Android VanillaThe Bad:-Small memory-No expandable port;0;0
Motorola Moto G (1st Generation) - Black - 8 GB - Global GSM Unlocked Phone;Motorola;245;5;Bought this cellphone for my mom almost 3 years ago and it has worked so great that me and my siblings have been getting the newest generations since then.My mom has dropped, give it heavy use, to this cellphone and still is like new.The good:-Durable-Great price-Love the use of an slightly modified Android VanillaThe Bad:-Small memory-No expandable port;0;0
Motorola Nexus 6 Unlocked Cellphone, 32GB, Midnight Blue (U.S. Warranty) (Discontinued by Manufacturer);Motorola;349.95;2;Bought this phone during Black Friday 2015, while it was on sale for 199.99 with same day delivery. Hype follows this phone for odd reasons though. This phone's screen is by far the worst thing, with on screen burn-ins from the always present on-screen hotkeys and nav bar on top. It's okay for everyday apps like Facebook, but take a grain of salt that you are destroying your phones screen. The phone overheats after 15 mins of use, too the point where I would have to set my phone somewhere cool to prevent further damage. Charging it from the original box it arrived with charges it at a decent price, if you don't mind burning your hand checking your phone. Other then the burn in on the screen and the overheating, signal drops several times a day, most likely from the overheating while trying to charge my device. It's almost 2017, let's move away from the Nexus brand.;0;0
Verizon or PagePlus Motorola W385 Great Condition Bluetooth CDMA GPR Cell Phone;Motorola;11.11;3;Bought this phone to replace an old LG that I lost. Its small compact and does what I want it to do , make and receive phone calls period. I was looking for a better camera, I think it has a 1.3 mega pixel, which is poor. The sound quality is fine but the biggest disappointment is the battery life. My old phone would last a week on stand by, this one only 2-3 days. I bought a new battery for it so maybe this will change, for now I just turn it off. THe one real positive was the condition of the phone , no scratches clean through and through.;0;0
Motorola Atrix HD 8GB MB886 4G LTE Black - AT&T Wireless;Motorola;52.46;5;Bought two phones, different versions came in the mail of the atrix, not a big deal. I bought because I had one of these for a long time and it ended up in a lake and ruined it. Never had a problem. So far the new ones are just as good and I am happy with purchase.;0;0
Motorola Clutch i465 for Boost Mobile- Red;Motorola;20;5;came in perfect condition and it works great.the price i paid was worth it.looks like new and it came before the day i was expecting .;0;0
Motorola Moto Q - Smartphone - CDMA2000 1X - bar - Windows Mobile - silver - Verizon;Motorola;18.5;1;Can not even read text message from other carrier but verizon really horrible;0;0
Motorola RAZR V3 Unlocked Phone with Camera, and Video Player - U.S. Version with Warranty (Black);Motorola;134.1;3;Couldn't use phone with us cellular even though listing stated you could;0;0
Motorola Droid RAZR 16GB XT912 4G LTE Verizon CDMA Android Phone - White;Motorola;109.99;5;delgado, rapido y grande y con buena camara;0;0
Motorola Moto Q - Smartphone - CDMA2000 1X - bar - Windows Mobile - silver - Verizon;Motorola;18.5;2;DID NOT LIKE PHONE. TOO SMALL AND HLD VERY LIMITED STORAGE CAPACITY.WOULD NOT RECCOMENT IT TO MY FRIENDS UNLESS YOU WANT A BASIC.;0;0
Motorola T720c CDMA Flip Cell Phone for Alltel GPS/e911;Motorola;13.95;1;Did not work;0;0
Motorola Droid 4 XT894 4G LTE Black - Verizon Wireless;Motorola;224;5;Didn't make its arrival time. Had to return one because it didn't work but the 2nd one was great. So far no problem. I had one prior to this one and I really enjoy it because of the querty keyboard and it has all the functions that I need.;0;0
Motorola Droid RAZR 16GB XT912 4G LTE Blue - Verizon;Motorola;333.98;1;dishonest seller....phone is not tested or verified to function ....will not activate, even with a new SIM card....just wasted time;0;0
Motorola RAZR V3 Gold Cellular Phone (Unlocked);Motorola;134.1;1;Do not buy this phone as it is out of date and will not work when short distance from tower;0;0
Motorola RAZR V3 Black (AT&T);Motorola;21.11;1;do not spend your money, this phone is no good;0;0
Motorola Droid Razr Maxx HD 32GB XT926M 4G LTE Android Black No Contract;Motorola;134.99;5;Does everything I want. It has a great camera. The best feature on this phone is the HDMI port.It not too big easy to use.I love this phone.So much better than the RAZR maxx.;0;0
Motorola Droid MAXX 2 XT1565B 16GB 4G LTE Verizon Wireless, Blue;Motorola;299.99;5;Easy learning curve, nice deal.;0;0
Motorola Clutch i465 for Boost Mobile- Red;Motorola;20;3;Easy to use, works wellI found out after I bought it that Boost will no long be servicing these phones after July 2013;0;0
Motorola Atrix MB860 4G Unlocked Dual Core Phone with Android Gingerbread 2.3 OS and 5MP Camera;Motorola;98.4;5;El telefono llego y funciona perfectamente, 100% recomendado, La entrega se realizo en el tiempo correcto. El hecho de que mi sobrino lo haya lanzado al piso y lo rompi├│, es otro cantar.;0;0
Motorola Moto X 16GB (2nd Gen 2014) 3G - Black (SIM Free/Unlocked) UNLOCKED FACTORY;motorola;239.99;5;Everything ok!!!;0;0
Motorola Moto X (2nd generation) Unlocked Cellphone, 16GB, White/Bamboo;Motorola;109;5;excelent;0;0
Motorola Moto X Play XT1562 16GB Black Factory Unlocked Dual sim 4G LTE Smartphone;Motorola;374;5;Excelent camera, grate sound.;0;0
Motorola Moto X - 16GB 10.0MP GPS WIFI - White (XT1060) Unlocked Smart Phone (Black);Motorola;74.99;5;Excelent!!!,;0;0
Motorola Atrix MB860 4G Unlocked Dual Core Phone with Android Gingerbread 2.3 OS and 5MP Camera;Motorola;98.4;5;Excelente;0;0
Motorola CLIQ XT MB501 Unlocked GSM Phone with Android OS, 5MP Camera, GPS, Wi-Fi, Bluetooth and FM Radio - Black;Motorola;145.99;5;Excelente compra!!;0;0
Motorola Defy Mini XT320 Unlocked GSM Phone with Android 2.3 OS, Touchscreen, Wi-Fi, GPS and Bluetooth - Black;Motorola;135;5;excelente producto, recomendado;0;0
Motorola MOTOLUXE XT615 Unlocked GSM Phone with Touchscreen, Android 2.3 OS, 8MP;Motorola;266;5;excellent;0;0
Motorola Moto X 16GB (2nd Gen 2014) 3G - Black (SIM Free/Unlocked) UNLOCKED FACTORY;motorola;239.99;5;excellent;0;0
Motorola Moto X 16GB (2nd Gen 2014) 3G - Black (SIM Free/Unlocked) UNLOCKED FACTORY;motorola;239.99;5;excellent;0;0
Motorola Moto X Force XT1580 32GB - Factory Unlocked - UK/EU (Black);Motorola;399.99;5;excellent;0;0
Moto X Pure Edition Unlocked Smartphone With Real Bamboo, 32GB White/Bamboo (U.S. Warranty - XT1575);Motorola;304.3;5;Excellent all perfect;0;0
Motorola Moto X (2nd generation) Unlocked Cellphone, 16GB, Black Soft Touch;Motorola;279.95;5;Excellent phone and was delivered on time.;0;0
Motorola Moto X (2nd Generation) - Black Leather - 16 GB (U.S. Warranty) Unlocked Phone;Motorola;109;5;Excellent product;0;0
Moto X Pure Edition Unlocked Smartphone, 16GB Black (U.S. Warranty - XT1575);Motorola;208.95;5;Excellent, working as expected. No issues during shipping;0;0
Motorola Atrix HD 8GB MB886 4G LTE Black - AT&T Wireless;Motorola;52.46;5;exelente;0;0
Motorola MOTO X XT1060 16GB 4G LTE Verizon CDMA + GSM No-Contract Smartphone - Black;Motorola;78.99;5;Exellent product;0;0
Motorola Droid MAXX XT1080M 16GB Black Verizon and GSM Unlocked (Certified Refurbished);Motorola;134.95;1;Experienced lots of problems with this phone.;0;0
Moto X Pure Edition Unlocked Smartphone, 64 GB Black (U.S. Warranty);Motorola;330;5;Fantastic phone and the photos are wonderful.;0;0
Motorola Nexus 6 XT1103 Unlocked Cellphone, 32G Not US warranty (Cloud White);Motorola;309.99;4;Flashlight stoped to work after two day...;0;0
Motorola MOTOLUXE XT615 Unlocked GSM Phone with Touchscreen, Android 2.3 OS, 8MP;Motorola;266;1;Garbage did not last long;0;0
Motorola XT1030 - DROID MINI 16GB Android Smartphone - Verizon Unlocked - Red (Certified Refurbished);Motorola;104.01;5;Gift for sister,she loves it;0;0
Motorola MOTO X XT1060 16GB Verizon Unlocked - 4G LTE Smartphone w/ 10MP Camera - Black (Certified Refurbished);Motorola;102.24;5;good;0;0
Motorola Droid RAZR 16GB XT912 4G LTE Blue - Verizon;Motorola;333.98;4;good condition;0;0
Motorola MOTO X XT1060 16GB Verizon Unlocked - 4G LTE Smartphone w/ 10MP Camera - Black (Certified Refurbished);Motorola;102.24;4;Good phone, work fine. Good camera;0;0
Motorola RAZR V3 Gold Cellular Phone (Unlocked);Motorola;134.1;4;Good product.;0;0
Motorola Moto X Force XT1580 32GB - Factory Unlocked - UK/EU (Black);Motorola;399.99;5;Grate phone!Somehow a plug that is US type adapter included. I never need a finger print function and extra functions.Very useful. This phone might be last solid phone.;0;0
Motorola Moto X (2nd generation) Unlocked Cellphone, 16GB, White/Bamboo;Motorola;109;5;Great ├¡tem! Like new;0;0
Motorola Moto X Force XT1580 32GB - Factory Unlocked - UK/EU (Black);Motorola;399.99;5;Great deal, excellent product;0;0
Motorola Moto X Play XT1562 16GB Black Factory Unlocked Dual sim 4G LTE Smartphone;Motorola;374;5;Great device!;0;0
Motorola Moto X (2nd generation) Unlocked Cellphone, 16GB, Black Soft Touch;Motorola;279.95;5;Great device, best value in a full HD phone.;0;0
Motorola Moto X (2nd Generation) - Black Leather - 16 GB (U.S. Warranty) Unlocked Phone;Motorola;109;5;Great phone;0;0
Motorola RAZR V3i Unlocked Cell Phone with Camera, MP3/Video Player, MicroSD Slot--International Version with Warranty (Red);Motorola;134.1;4;Great phone;0;0
Motorola MOTO Z9 Phone, Mahogany Red (AT&T) Version 1;Motorola;35.55;5;great phone;0;0
Motorola MOTO X XT1060 16GB 4G LTE Verizon CDMA + GSM No-Contract Smartphone - Black;Motorola;78.99;5;Great phone;0;0
Moto X Pure Edition Unlocked Smartphone With Real Bamboo, 32GB White/Bamboo (U.S. Warranty - XT1575);Motorola;304.3;5;Great phone best camera my wife has had. Bought it for her as a gift and she loves it. I my be replaced.LOL;0;0
Motorola MOTO X XT1056 16GB Sprint CDMA 4G LTE Android Smartphone w/ 10MP Camera - Black;Motorola;219.99;4;Great phone. Great price.;0;0
"Motorola Moto G4 XT1621 5.5"" 16GB 2GB RAM 4G LTE DUAL SIM GSM Factory Unlocked (International Version)";Motorola;212.99;4;Great Phone. Seller ok.;0;0
Motorola MOTO X PLAY XT1563 16GB Factory Unlocked 4G LTE (Black);Motorola;289.99;5;great screen, updated with latest version.;0;0
Motorola Nexus 6 Unlocked Cellphone, 64GB, Midnight Blue (U.S. Warranty) (Discontinued by Manufacturer);Motorola;692.23;5;Great shipping and a great phone! Thanks so much!!!;0;0
Motorola RAZR V3 Unlocked GSM Phone with Camera and Video Player U.S. Version with Warranty (Silver);Motorola;25.99;4;Great while it lasted,but now moving on to a Smart phone,sorry;0;0
Motorola RAZR V XT886 Unlocked GSM Smartphone w/ Android 4.0, Dual-Core Processor and 8MP Camera - Black;Motorola;140;1;Gujarati phone;0;0
Motorola MOTOLUXE XT615 Unlocked GSM Phone with Touchscreen, Android 2.3 OS, 8MP;Motorola;266;4;happy;0;0
Motorola Moto X 16GB (2nd Gen 2014) 3G - Black (SIM Free/Unlocked) UNLOCKED FACTORY;motorola;239.99;5;Have been using it for just one week, but I'm very happy with it. Very good design, easy to grip, easy to use and has many functions that are practical for normal daily usage.;0;0
Motorola ROKR Z6 Unlocked Phone with 2 MP Camera, MP3/Video Player, and MicroSD Slot--International Version with Warranty (Black);Motorola;204.8;2;I am hell on a cell phone and this phone cant take it ether.;0;0
Motorola Droid 2 A955 Verizon Phone 5MP Cam, WiFi, GPS, Bluetooth;Motorola;82;1;I am returning to seller. Have had trouble from the start. Won't turn on, locks up, does actions on it's own while sitting on table;0;0
Motorola MOTO G (1st Gen) XT1034 8GB Factory Unlocked U.S. GSM Quad-Core Smartphone - Black;Motorola;140;1;I arrived in very bad condition and was not published, I lack the charger, manual and box;0;0
Motorola V180 GSM Mobile Flip Phone Unlocked;Motorola;149.99;5;I bough this phone to use in the Caribbean in order to save money in data usage (using smart phone will run you a very large bill there). The phone came as advertised by seller, used but in good condition. The phone is small when folded which makes it easy to conceal in my pocket, pulse, and hand, plus easy to answer with one hand. I stll have the phone and it work fine every time I travel. I am happy with my purchase and I very apreciative of the seller honesty.;0;0
Motorola MOTO G (1st Gen) XT1034 16GB Factory Unlocked U.S. GSM Quad-Core Smartphone - Black;Motorola;130.5;5;I bought an Iphone 4 and two of these as Christmas gifts, and I also have a Samsung and this is as good as any of those from what I've seen so far.;0;0
Verizon or PagePlus Motorola W385 Great Condition Bluetooth CDMA GPR Cell Phone;Motorola;11.11;5;I bought this older phone for someone who liked his old one and did not want to upgrade. Was very happy with it. Went online to Verizon and activated it without a problem. Very pleased. Quick delivery.;0;0
Motorola XT-910 DROID RAZR Unlocked GSM Smartphone with 8 MP Camera, Android OS, Wi-Fi, and GPS--No Warranty (Black);Motorola;240;5;I bought this phone a few time ago, and i'm very satisfied with the product, and the seller.I don't have any inconvenience, I did not have any problem, upgrade to android 4.0.4 successfully.The 8mp camera is fabulous, and the 1mp front camera too, i tested it with a video call application (Tango) and works great!;0;0
Motorola Moto X Force XT1580 32GB - Factory Unlocked - UK/EU (Black);Motorola;399.99;1;I bought this phone a month ago. It was ok until a week ago, when suddenly, I woke up to find a purple/pink vertical line running through the screen. I have to emphasize that, of course, the phone didn't receive any impact. I would like to have some kind of solution from the company I bought the phone from.;0;0
Motorola Motofone F3 Unlocked Phone with Dual-Band GSM 850/1900--International Version with No Warranty (Black);Motorola;63.28;1;I bought this phone for my son to use in Egypt. Brand new, supposedly. He got there, bought a SIM card, and immediately received an error code when he installed the card. He had to buy another phone. Lousy.;0;0
Motorola Moto X Force XT1580 32GB - Factory Unlocked - UK/EU (Black);Motorola;399.99;2;I bought three cellphones. One is detective, curved screen. It does not support the glass. As I can make the seller replace the productos because the warranty is valid? Thank you;0;0
Motorola Atrix 4G MB860 16GB AT&T Locked Dual-Core Android Smartphone - Black;Motorola;35.55;4;I do everything with, well sailed shame that in my country at & t does not serve much in the theme of the internet with at & t here not even the 3g upload, but here is used for the t-mobile 4g.but after all I like this model motorola.;0;0
Motorola CLIQ XT MB501 Unlocked GSM Phone with Android OS, 5MP Camera, GPS, Wi-Fi, Bluetooth and FM Radio - Black;Motorola;145.99;3;I don't receive my memory card.I guess they took it out. the phone was good for 1year,but after that I see some call drops,shut off by itself.Overall , it is not bad for the price.;0;0
Motorola Razr V3i Mobile Cellular Phone Black (Unlocked);Motorola;68.98;2;I had 2 other Razrs and they were well made and held a charge very well. This model was cheaply made with loose buttons and battery case. I charged it overnight and it began loosing most of the charge within a half an hour!! I returned it for a refund.;0;0
Motorola ROKR Z6 Unlocked Phone with 2 MP Camera, MP3/Video Player, and MicroSD Slot--International Version with Warranty (Black);Motorola;204.8;2;I had the exact phone in 2008-2010 and was very happy. I don't know why, but this one shuts off when the urge strikes it. Sometimes I press create message and the camera turns on..... I hear my voice coming back at me... I'm not happy at all this time.;0;0
Motorola Atrix 2 4G MB865 Black AT&T [Non-retail Packaging] Unlocked;Motorola;242.99;5;I had this phone for two years now and still works perfect, even though I've dropped this phone on the floor many many times, and still solid. All the smart phone options are there, fast, double cameras, high def screen, and more. I wanted to buy my wife a smart phone, and couldn't find a better phone with good price compered to Samsung or Iphone like this one.;0;0
Motorola Tundra VA76r Rugged GSM Cell Phone AT&T;Motorola;199.95;5;I have had no problems with the Motorola Tundra that I received, it does what I need it to do.;0;0
Motorola SLVR L6 Unlocked Phone with Video Player/Recorder--International Version with No Warranty (Black);Motorola;29.99;4;I just needed a simple phone for a trip from the US to Jamaica. I know a phone with a sim card was needed so I got this one. It came with a charger unexpectedly (unfortunately the charger didn't work), but the phone worked so thats what matters.;0;0
Motorola Motofone F3 Unlocked Phone with Dual-Band GSM 850/1900--International Version with No Warranty (Black);Motorola;63.28;4;I liked this phone because the battery life was excellent. Other than that the phone has no real value other than making or receiving phone calls.We had the phone on AT&T and it was for a 11 year old. Simply by plugging in the sim card it was working. No set up required. The phone could be used to send or receive texts but because the screen is basically a calculator, it was not pleasant and the kid didn't use it at all. She lost the phone once and it was easily replaced without costing us more than re-purchasing it from Amazon. Going to ATT for a new sim card was all that was required.The phone does not do call waiting, if you are on the line you will get a busy signal when someone else calls. You will get about 5 hours of talk time and about 1 week of standby time. The contacts are saved to the sim card, not the phone, so if you upgrade to a new phone you take all your contacts with you. If you change the sim card, you lose all your texts and contacts.I would purchase this phone again if for nothing else, the price and battery. Those with high expectations of getting more than a basic feature phone your aiming too high.;0;0
Motorola Nexus 6 Unlocked Cellphone, 64GB, Cloud White (U.S. Warranty) (Discontinued by Manufacturer);Motorola;313.54;5;I loved this phone. About 2 weeks in.... I leant it to my lil bro for 2 days. In which time he flipped a canoe and ruined it.....despite the fact that it is water resistant. I've seen videos of people with their phones completely submerged for minutes, some while charging it too. Anyway was great while it lasted.;0;0
Motorola Motofone F3 Unlocked Phone with Dual-Band GSM 850/1900--International Version with No Warranty (Black);Motorola;63.28;1;I never received this phone. I contacted the seller but the seller would not give me a refund.;0;0
Motorola Droid 3 Verizon Xt862 Verizon Cell Phone;Motorola;99.99;1;I only gave it one star because it required it, otherwise it would be zero! This has been horrible! Not only was it not new but it was a total piece of junk! And then they want me to pay to send it back. When i said i wanted a shipping label that paid, no response!;0;0
Motorola RAZR V3i Unlocked Phone with Camera, MP3/Video Player, and MicroSD Slot--International Version with Warranty (Black);Motorola;134.1;2;I ordered a black RAZR recieved a gold colored one? ? ?;0;0
Motorola RAZR V3 (AT&T) Phone with Camera, Video Player (Satin Pink);Motorola;134.1;1;I ordered this phone it came on time and looked wonderful it was a gift for my sister. But after using it 1 day when it came time to charge the phone in wouldn't take a charge and phone could only be used when it was plugged into charger. Not happy with this product. B .Guinn;0;0
Motorola RIZR Z3 Unlocked GSM Quadband Cell Phone - Blue;MOTOROLA;70.7;1;I ordered this phone since I live overseas and wanted one that would work. When I received the phone, it did not work. The battery would not stay charged. They company sent another battery and charger and it did the same thing. Now, the company will not refund my money. I will not be using this company again.;0;0
Moto X Pure Edition Unlocked Smartphone With Real Bamboo, 32GB White/Bamboo (U.S. Warranty - XT1575);Motorola;304.3;4;"I personally love this phone. I typically get the Samsung Galaxy Note; but when I had it, within less than a year the battery started giving out on me. It was ridiculous to the point where I could only use it for a couple of hours. So, I decided to get this phone because I didn't want to dish out a lot of money for a phone. To me, this is reasonably priced. It has great features to it. The seller to me was the camera and the screen size. Anyone would fall in love with the camera quality.The downside of this phone, in my opinion, is the dense feeling you get with the phone. It kinda feels like a brick. Also, it can get pretty hot. So remember to manage the apps you open. And, maybe I'm just nitpicking, the charger isn't a USB and USB adapter. I kind of wished it was. Other than that, it's pretty good.";0;0
Motorola Motofone F3 Unlocked Phone with Dual-Band GSM 850/1900--International Version with No Warranty (Black);Motorola;63.28;2;I really like the size and shape. I wear the phone on a lanyard around my neck. Very handy. Unfortunately there is no documentation. It was supposed to be on line but the phone is so old, Motorola has discontinued it. I have a lot of trouble using the phone. I can't retrieve voicemail messages of turn the ringer back on after I turned it off.;0;0
Motorola Droid 4 XT894 4G LTE Black - Verizon Wireless;Motorola;224;1;I really like this phone. The most recent one I ordered-the USB connection is broke, and unrepairable. Not to happy about this at all. I bought an additional phone which wouldn't even turn on or hold a charge. The local Verizon wireless store couldn't even activate it.;0;0
Motorola Moto Q - Smartphone - CDMA2000 1X - bar - Windows Mobile - silver - Verizon;Motorola;18.5;2;I started out loving this phone, and the form factor & screen are definitely great. However, after using it for 2-3 months, I now *hate* several things about it:1) The keyboard. This is the second Q I've owned, and on both I've had keyboard problems (sticky keys that won't type, phantom keypresses when pressing the 4-way pad). Also, on the personal gripe side, I found the rounded keys less easy to type on than the flat Blackberry keys, but others may disagree on this2) Software. Sometimes the software crashes, like when I'm answering a call. Sometimes the buttons take me to the wrong app (again, this may be keyboard-related). In general apps can be slow to load.3) Battery. When in low-signal areas, the phone tends to run-down really quickly.4) Keyboard. Did I mention the keyboard is really baaaad??;0;0
